imdbId,Movie Name,Argentina,Aruba,Australia,Austria,Bahrain,Belgium,Bolivia,Brazil,Bulgaria,Cambodia,Canada,Central America,Chile,China,Colombia,Croatia,Curaçao,Czech Republic,Denmark,Domestic,Dominican Republic,Ecuador,Egypt,Estonia,Ethiopia,Finland,France,Germany,Ghana,Greece,Hong Kong,Hungary,Iceland,India,Indonesia,Iraq,Israel,Italy,Jamaica,Japan,Jordan,Kenya,Kuwait,Latvia,Lebanon,Lithuania,Malaysia,Mexico,Mongolia,Netherlands,New Zealand,Nigeria,Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russia,Russia/CIS,Saudi Arabia,Serbia and Montenegro,Singapore,Slovakia,Slovenia,South Africa,South Korea,Spain,Sweden,Switzerland,Switzerland (French),Switzerland (German),Taiwan,Thailand,Trinidad & Tobago,Türkiye,Ukraine,United Arab Emirates,United Kingdom,Uruguay,Venezuela,Vietnam,Baltic States,Bangladesh,Central America+,Cyprus,Czech Republic/Slovakia,Djibouti,East Africa,Lebanon/United Arab Emirates,Lesser Antilles,Mauritius,Middle East,Middle East Other,Middle East/UAE,Morocco,New Caledonia,Palestine,Reunion,Russia/CIS/Ukraine,Sri Lanka,Tunisia,West Indies,Greece and Cyprus,Ireland,S/E/W Africa,Syria,Yugoslavia,Costa Rica,Honduras,Nicaragua,Switzerland (Italian),El Salvador,Guatemala,Netherlands Antilles,North Macedonia,South Africa/Nigeria,Switzerland (French/Italian),E/W Africa,Laos,Bosnia,Soviet Union,Malta
3823116,Little Bird's Big Adventure (2017),"$248,737",,,,,,,"$130,503",,,,,,"$353,297","$267,049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$562,272",,,"$39,131",,,,,,"$8,307",,,,,,,,,"$1,765,240",,,,,,,"$525,150",,,,,,,,,,,,,"$21,768",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4826674,The Journey (2016),,,,,,,,,,,,,,,"$47,377",,,,,,,,,,,,,,,,,,,,,,,"$76,289",,,,,,,,,,,,,"$79,497",,,,,,,,,,,,,,,,,,,,,,,"$23,654",,,,,,,,,,,"$99,917",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4632440,The Dancer (2016),,,"$195,759",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$103,968",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0847830,Grow Your Own (2007),,,"$8,330",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$278,201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$211,747",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4926822,We Are Family (2016),,,,,,,"$4,513",,,,,,,,,,,,,,,,,,,,"$5,543,485",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$303,197",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0439662,Fanaa (2006),,,"$187,187",,,,,"$5,608",,,,,,,,,,,,"$2,105,352",,,,,,,,,,,,,,"$17,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,183,369",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801808,The Fraulein and the Sandman (2011),,,,"$75,376",,,,,,,,,,,,,,,,,,,,,,,,"$296,095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$16,524",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6690310,Extraordinary Mission (2017),,,,,,,,,,,,,,"$22,703,590",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1535109,Captain Phillips (2013),"$1,228,671",,"$8,514,800","$424,311","$473,277","$1,102,463","$92,950","$3,542,613","$117,967",,,,"$446,566",,"$687,230","$144,547",,"$220,390","$933,151",,,"$262,809","$231,295",,,"$320,092","$4,101,371","$4,270,158",,"$1,398,613","$1,670,667","$333,631","$70,340","$941,347",,,"$1,000,021","$2,252,422",,"$5,759,367",,,,,"$283,391",,"$628,777","$4,335,409",,"$2,279,755","$1,009,394","$173,801","$1,063,523",,,,,"$690,036","$798,953","$1,883,496","$503,625",,,,,"$3,704,615",,"$27,886","$1,789,779","$130,866","$57,518","$348,945","$1,586,086","$5,630,730","$1,423,894",,,,,"$784,575",,"$644,012","$505,350","$1,887,854","$25,642,369","$146,260","$1,453,396",,,,,,,,"$61,825",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928340,After the Dark (2013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$72,038",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,532,173",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745686,The Wall (2012),,,,"$789,780",,"$39,248",,,,,,,,,,,,,,,,,,,,,,"$2,966,367",,,,,,,,,,,,,,,,,,,,,,"$53,339",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,852",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002718,Machete Kills (2013),"$45,082",,"$101,766","$326,882",,"$131,219","$2,656",,"$58,504",,,,,,,"$22,888",,"$45,136",,"$8,008,161",,,,,,"$107,927","$1,202,566","$2,037,444",,,"$45,328","$29,012","$11,030",,,,,"$842,419",,,,,,,"$40,108",,"$124,266","$225,864",,,"$49,912",,,,,,,"$10,062",,"$247,937","$40,160",,,,,"$2,562,842",,"$7,068","$63,408","$7,575","$10,705",,"$40,366",,,,,,,"$29,499",,"$202,233","$192,563","$157,681","$506,917",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450321,Filth (2013),,,"$204,599","$17,518",,,,,,,,,,,,,,"$21,985",,"$34,411",,,,,,"$39,920",,"$396,872",,,,,"$2,972",,,,,,,,,,,,,,,"$39,261",,,"$74,878",,,,,,,,,"$20,060",,,,,,"$1,322,033",,"$3,642","$3,382",,"$12,618","$15,576",,"$42,958",,,,,,,,"$6,704",,,"$6,231,007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1645131,Romeo & Juliet (2013),"$19,560",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$60,895",,,,,,"$13,050","$57,078",,,,,,,,,,,,,,"$41,396",,"$23,387",,,,,"$870,824",,,,,,"$17,626",,,,,,,,"$74,817",,,"$143,537","$48,296","$430,786","$2,381",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060249,The Legend of Drona (2008),,,"$48,755",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$3,638,472",,,,,,,,,,,,,"$6,983",,,,,,,,,,,,,,,,,,,,,,,,,"$16,267",,,,,,,,,,,,,"$276,322",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481198,Sunshine on Leith (2013),,,"$588,998",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$502,602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171222,Baggage Claim (2013),,,,,,,,,,,,,,,,,,,,,,,,,,,"$13,110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$238,411",,,,,,,,,,,,,"$773,389",,,,,,,,,,"$276,677",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211956,Escape Plan (2013),"$1,105,661",,,"$459,766",,"$1,406,717","$62,550","$2,102,270","$250,641",,,,"$88,704","$40,930,000","$440,024","$139,849",,"$355,823","$517,947",,,"$112,080","$289,451",,,"$590,826","$3,994,644","$2,317,033",,"$498,812","$1,711,176","$712,828","$91,980",,,,,"$1,456,665",,"$5,802,192",,,,,"$578,416",,"$2,638,864","$537,923",,"$1,829,304",,,"$428,232",,,,,"$769,364","$488,161",,"$479,137",,,,,"$6,944,669",,"$25,337","$1,577,584","$85,157","$89,344","$165,183","$1,786,066","$1,642,898","$643,706",,,,,"$1,442,560",,"$374,984","$958,736","$2,230,165","$4,524,887","$69,497","$2,555,520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0453533,Unrest (2006),,,,,,,"$33,862",,,,,,,,,,,,,"$321,875",,,,,,,,,,,,,,,,,,,,,,,,,,,"$132,405","$931,993",,,,,,,,,,"$325,339","$117,757",,,,,,,,,,,,,,,,,,,,,,,,,,"$9,607",,"$281,972",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2094877,Haute Cuisine (2012),,,"$590,682","$69,534",,"$211,263",,"$123,945",,,,,,,"$47,564",,,,,,,,,,,"$54,914","$7,753,225","$587,995",,"$40,962",,,,,,,,"$484,352",,,,,,,,,,"$127,595",,,"$205,595",,"$31,113",,,,,,,"$7,304","$4,406",,,,,,,,"$5,438",,,"$35,503","$82,442","$758,005","$70,222",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407061,Just Wright (2010),,,,,,,,,,,,,,,,,,,,,,,,,,,"$14,161",,,,,,,,,,,"$10,142",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$19,758",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939659,Carrie (2013),"$1,185,659",,"$1,582,534","$467,112","$77,252","$799,441","$131,899","$2,828,991","$90,173",,,,"$538,692",,"$900,511","$69,929",,"$178,262","$91,584",,,"$241,546","$75,124",,,"$127,893","$2,127,591","$3,483,737",,"$244,874","$231,853","$36,793","$17,471",,,,"$175,175","$1,607,599",,"$2,360,405",,,,,"$69,626",,"$1,272,097","$3,125,462",,"$794,423","$214,031","$45,949","$155,384",,,,,"$838,847","$1,038,126","$973,472","$147,872",,,,,"$8,884,303",,"$25,939","$577,433","$129,632","$25,594","$120,800",,"$1,887,295","$190,044",,,,,"$217,799",,"$416,397","$547,154","$304,592","$2,893,937","$64,112","$891,535",,,,,,,,"$5,046",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837703,The Fifth Estate (2013),"$74,433",,"$33,719","$101,654",,"$54,340",,,,,,,"$41,929",,"$59,566","$38,799",,,,,,"$61,375","$2,478",,,"$17,062","$196,714","$889,882",,,,,"$7,176",,,,,"$591,393",,,,,,,"$18,013",,,"$343,959",,"$69,147","$11,038",,,,,,,,,"$139,812","$37,984",,,,,"$566,386",,"$3,328",,,"$2,327","$5,788",,"$576,353",,,,,,,,,"$141,605","$91,185","$1,617,475","$8,636",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609492,Superclásico (2011),,,,,,,,,,,,,,,"$29,443",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$11,214",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2193215,The Counselor (2013),"$746,430",,"$2,759,896","$365,524",,"$1,225,316","$40,579","$1,412,252","$246,532",,,,"$166,892",,"$296,446","$135,531",,"$133,575","$333,795",,,"$101,082",,,,"$230,878","$5,383,009","$3,260,027",,"$606,408","$326,149","$273,889","$33,600",,,,"$283,650","$4,154,040",,"$4,542,384",,,,,"$135,272",,,"$1,966,847",,"$1,332,343","$219,516",,"$133,215",,,,,"$238,031","$197,856","$1,033,626","$745,962",,,,,"$5,402,238",,"$81,818","$262,842","$140,169","$61,646","$209,660","$865,103","$4,035,345","$509,929",,,,,"$133,762",,"$467,601","$619,485",,"$3,027,450","$35,028",,,,,,,,,"$15,477",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821641,The Congress (2013),,,,"$15,128",,"$24,134",,"$11,517",,,,,,,,,,"$13,145",,"$137,815",,,"$63,623",,,,"$197,127","$35,212",,,,,,,,,,"$26,457",,,,,,,,,,,,,,,,,,,,,,"$17,624","$1,938",,,,,,,"$2,159",,,,,,"$74,645",,,,,,,,"$2,566",,,"$135,664",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937269,One Small Hitch (2013),,,,,,,,,,,,,,,,,,,,"$7,965",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$12,735",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444307,Episode 3: 'Enjoy Poverty' (2009),,,,$557,,"$1,660",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825157,The Double (2013),,,,,,"$34,161",,,,,,,,,,,,"$11,362",,,,,,,,"$25,189","$85,229",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$10,942",,"$22,671","$1,272,555",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024544,12 Years a Slave (2013),"$1,247,262",,"$7,054,930","$1,432,894",,"$2,874,196","$98,910","$3,025,293",,,,,"$704,106",,"$575,565","$166,577",,"$136,614","$2,835,616","$56,671,993",,"$194,495",,,,"$1,362,184","$13,835,227","$7,439,636",,"$1,167,010","$518,802","$150,996","$93,939",,,,,"$6,617,083",,"$3,104,806",,,,,"$153,862",,"$62,639","$5,558,102",,"$4,403,254","$1,491,515","$76,814","$1,977,186",,,,,"$372,118","$78,871","$526,277","$1,657,582",,,,,"$1,532,707",,"$62,989","$257,123","$22,399","$122,320","$273,778","$3,293,829","$8,321,572","$3,189,487",,,,,"$199,624",,"$310,063",,"$543,228","$33,011,149","$162,587","$629,560",,,,,,,,"$29,302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2286990,The Right Kind of Wrong (2013),,,,,"$3,085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$23,944",,,,,,,,,"$1,803",,,,,"$22,141",,,,,,,,,,,,,,,,,,,,,,,"$155,034",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2187115,Child's Pose (2013),"$66,906",,"$92,492","$22,835",,"$6,694",,"$33,284",,,,,,,,$961,,,,,,,,,,,,"$236,409",,,,,,,,,,"$142,120",,,,,,,,,,"$35,458",,,,,,,,,,,,,,,,,,,,"$3,783",,,,,,"$240,514",,,,,,,,"$2,409",,,,"$13,091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1311071,Kill Your Darlings (2013),,,"$89,080",,,"$15,437",,"$50,562",,,,,,,,,,,,,,,,,,,,"$108,463",,,,,,,,,,"$393,529",,,,,,,,,,,,,"$4,646",,,,,,,,,,,,,,,,,,"$2,950",,,"$4,906",,,,,,,,,,,,,"$178,287",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0412308,Being Cyrus (2005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,246,407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094627,Buddha Collapsed Out of Shame (2007),,,,,,"$6,281",,,,,,,,,,,,,,,,,,,,,"$983,843",,,,,,,,,,,,,,,,,,,,"$8,647","$6,159",,,,,"$1,152",,,,,,,,,,,,,,,,,,,,"$7,600","$489,438","$36,245",,,,"$3,768",,,"$20,410",,,"$9,052",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1753773,August (2011),,,,,,,"$8,034","$22,324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180311,The Flower of Kim Jong II (2009),,,,,,,,,,,,,,,,,,,,"$4,362",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$3,085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891845,The Day of the Crows (2012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$86,421",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014351,Spinning Plates (2012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$12,407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017038,All Is Lost (2013),,,,"$154,096",,,,"$176,383",,,,,,,,,,"$34,931",,,,,,,,,"$653,383","$2,008,798",,"$225,798",,,,,,,,"$179,887",,,,,,,"$32,977",,,"$133,213",,,"$11,755",,,,,,,,"$7,821",,"$28,873",,,,,,,,"$10,076","$5,207","$31,651","$25,402",,"$366,540",,,,,,"$14,499",,"$132,231","$30,239","$80,904","$1,259,533",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930546,Arthur Newman (2012),,,,,,,,,,,,,,,,,,,,,,,,,,,"$65,666",,,,,,,,,,,"$272,913",,,,,,,"$4,676",,,,,,,,,,,,,,"$16,936",,"$26,081",,,,,,,,"$12,895",,,"$26,534",,,,,,,,"$7,008",,,,"$37,369","$69,209",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731141,Ender's Game (2013),"$270,683",,"$2,281,002","$169,537",,"$250,802","$7,100","$2,296,170","$76,357",,,,"$142,832","$22,710,000","$377,899","$67,007",,"$153,798","$49,107",,,"$248,397","$9,115",,,"$84,722","$3,496,632","$1,684,158",,,"$456,911","$82,906","$36,079",,,,,"$1,357,470",,"$1,538,161",,,,,,,"$1,185,991","$3,028,212",,"$249,759","$582,591",,"$85,178",,,,,"$332,151","$505,290","$641,748","$123,808",,,,,"$2,499,124",,"$14,975","$979,996","$48,208","$14,772","$258,888","$4,587,139","$2,867,193","$304,881",,,,,"$1,034,533",,"$218,289","$264,788","$339,488","$4,790,708","$22,223","$980,055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709143,The Last Days on Mars (2013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$55,540",,,,,,,,,,,,,,,"$29,047","$78,520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0825244,Conversations with My Gardener (2007),"$221,688",,"$464,056",,,,,"$127,839",,,,,"$11,811",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$400,913",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$74,888",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3063516,Jackass Presents: Bad Grandpa (2013),"$280,756",,"$8,560,988","$1,255,530",,,"$51,527","$2,105,455",,,,,"$64,706",,"$155,087","$286,438",,,"$403,948",,,"$143,302","$39,623",,,"$549,426","$358,562","$9,260,136",,,,,"$143,230",,,,,,,,,,,,"$158,898",,,"$3,109,862",,"$1,251,590","$452,595",,"$1,143,813",,,,,"$260,747",,,,,,,,"$3,925,483",,,"$106,608",,"$268,726","$81,500",,,"$216,745",,,,,"$73,991",,,,"$374,526","$10,493,198",,"$684,804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017456,Race (2008),,,"$330,599",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$20,833,227",,,,,,,,,"$69,181",,,,"$23,884",,,,"$39,130",,,,,,,,,,,,,,,,,,,,,"$89,307",,,,,,,,,,,,,"$1,750,917",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981115,Thor: The Dark World (2013),"$5,646,086",,"$20,494,942","$2,561,728",,"$2,230,285","$1,108,797","$27,751,884","$883,334",,,,"$3,330,635","$55,340,000","$4,085,479","$309,572",,"$1,398,191","$2,128,547",,,"$2,790,162","$536,616",,,"$1,129,411","$22,289,092","$20,356,156",,"$1,267,903","$4,730,882","$1,104,097","$306,525","$3,598,734",,,"$1,149,742","$11,176,894",,"$6,017,520",,,,,"$523,712",,"$8,819,558","$23,857,540",,"$3,212,754","$2,790,409","$164,215","$2,546,889",,,,,"$4,040,720","$7,950,502","$3,160,256","$1,485,608",,,,,"$35,732,140",,"$146,913","$6,300,035","$493,999","$148,061","$2,068,342","$21,114,584","$8,862,218","$3,944,319",,,,,"$4,552,606",,"$3,692,896","$2,787,498","$3,451,574","$26,224,037","$205,337","$9,147,580",,,,,,,,"$204,454",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0790636,Dallas Buyers Club (2013),"$312,235",,"$2,038,722","$460,776",,"$220,625","$15,616","$823,858",,,,,"$119,048",,"$135,745","$88,683",,"$22,181","$73,443",,,"$72,264",,,,"$359,598","$1,803,273","$1,718,555",,"$200,151","$176,785","$191,573","$39,201",,,,,"$1,700,465",,"$508,812",,,,,"$32,712",,,"$815,918",,"$246,951","$477,849",,"$437,870",,,,,"$140,588",,"$853,702","$391,212",,,,,"$1,377,152",,"$8,929","$111,941","$11,096","$22,136","$138,547","$262,385","$1,641,722","$568,417",,,,,"$33,521",,"$173,591",,,"$8,755,794","$59,263","$72,862",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0404978,Gambit (2012),,,,,,,,"$169,500",,,,,,,,,,,,,,,,,,,,,,,"$149,714",,,,,,,,,"$281,594",,,,,,,,,,,"$288,197",,,,,,,,"$10,704",,,,,,,"$1,347,682",,,"$12,018",,,,,,,,,,,"$49,561",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290840,Masquerade (2012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$3,082,338",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$17,871",,,,"$81,829,156",,,,,,,,,,,,,,,,,,,,,,"$8,416,146",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2304426,The Selfish Giant (2013),,,,,,"$73,800",,,,,,,,,,,,,,,,,,,,,"$244,131",,,"$43,809",,,,,,,,,,,,,,,,,,"$53,950",,"$119,194","$97,075",,,,,,,,,,,,,,,,,,,,,,,,"$19,793",,,,,,,,,,"$450,086",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275590,De l'autre côté du lit (2008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$459,206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1733105,Up & Away (2012),,,,,,,,,,,,,,,"$64,148",,,,,,,,,,,,,,,,"$18,404",,,,,,,,,,,,,,,,,"$9,920",,,"$57,815",,,,,,,,,,,,,,,,,,"$18,439",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2852400,A Touch of Sin (2013),,,,,,"$66,282",,"$36,530",,,,,,,,,,,,,,,,,,,"$329,657","$21,695",,,,,,,,,,"$33,461",,,,,,,,,,,,,,,,,,,,,,,"$17,965",,,,,,,,,,,,,"$127,805",,,,,,,,,,,"$67,376",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263058,More Than Honey (2012),,,,"$371,958",,"$36,892",,"$3,769",,,,,,,,,,,,"$79,772",,,,,,"$10,904",,"$1,092,063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,279","$9,251",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894476,How I Live Now (2013),,,,,,,,,,,,,,,,,,,,,,,,,,,"$85,905",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$16,822",,,,,,,,"$5,063",,"$11,447","$746,312",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698648,Girl Most Likely (2012),,,,,,"$82,537",,"$30,790",,,,,,,,,,,,,,,,,,,"$226,791",,,,,,,,,,,,,,,,,,,,,,,"$36,978",,,,,,,,,,,"$39,063",,,,,,,,,,,"$26,733",,,,,,,,,,,,,"$264,134",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2094018,Hours (2013),"$145,308",,,,,,,,,,,,,,,,,,,,,"$11,757",,,,,,,,,"$87,754",,,,,,,,,,,,,,,,,,,,,,,,,,,,"$34,950",,,,,,,,,,"$70,500",,,,,,,,,,,,,,,,,"$6,229",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1673376,Free the Mind (2012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$11,715",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2299842,Pieta (2012),,,,"$2,049",,,,"$17,173",,,,,,,,,,,,,,,,,,,,,,,"$16,599",,,,,,,"$582,059",,,,,,,,,,,,,,,,,,,,,,"$9,917",,,,,,"$46,256",,,,,,,"$3,635,108",,,,,,,"$1,853",,"$8,475",,,,,,,,,,,,,"$2,274,727",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1726888,Clandestine Childhood (2011),"$907,322",,,,,"$19,081",,"$171,152",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$18,071",,,,,,,,,,,,"$5,001",,,,,,,,,,,,,,,,"$4,771",,,,,,,,"$77,939",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1836808,Great Expectations (2012),,,"$323,746","$12,093",,"$22,880",,,,,,,,,,,,"$28,376",,,,,,,,,,"$83,379",,"$115,514",,,,,,,,"$373,096",,,,,,,,,,,,,"$140,770",,,,,,,,,"$7,618","$23,903",,,,,"$209,884",,,"$38,757",,,"$72,673",,"$820,878",,,,,,,,"$31,670",,"$63,489","$3,575,497",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
